;gender;ethnicity;score;fcollege;mcollege;home;urban;unemp;wage;distance;tuition;education;income;region
218;female;other;657.900.009.155.273;no;no;yes;yes;8;964.000.034.332.275;0.5;115.242.004.394.531;17;low;other
219;female;hispanic;420.299.987.792.969;no;yes;yes;yes;8;964.000.034.332.275;0.5;115.242.004.394.531;14;low;other
220;male;other;604.300.003.051.758;no;no;yes;yes;8;964.000.034.332.275;0.5;115.242.004.394.531;16;low;other
221;female;hispanic;495.699.996.948.242;no;no;no;yes;8;964.000.034.332.275;0.5;115.242.004.394.531;15;low;other
222;female;other;519.599.990.844.727;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;15;low;other
223;male;other;635.699.996.948.242;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;16;low;other
224;female;other;51.689.998.626.709;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;15;high;other
225;female;other;578.699.989.318.848;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;15;high;other
226;female;other;49.810.001.373.291;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;14;high;other
227;female;other;524.900.016.784.668;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;14;low;other
228;male;other;432.200.012.207.031;no;no;yes;no;9.5;964.000.034.332.275;0.800000011920929;115.242.004.394.531;12;high;other
229;male;afam;585.299.987.792.969;yes;no;yes;yes;8;964.000.034.332.275;0.300000011920929;115.242.004.394.531;14;low;other
230;female;hispanic;436.300.010.681.152;no;no;no;yes;8;964.000.034.332.275;0.300000011920929;115.242.004.394.531;12;low;other
231;female;afam;547.900.009.155.273;no;no;yes;yes;8;964.000.034.332.275;0.300000011920929;115.242.004.394.531;13;high;other
232;male;afam;376.100.006.103.516;no;yes;yes;no;530.000.019.073.486;964.000.034.332.275;0.300000011920929;115.242.004.394.531;13;high;other
233;female;other;62.25;yes;no;yes;no;530.000.019.073.486;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;high;other
234;female;other;437.999.992.370.605;yes;no;yes;no;530.000.019.073.486;964.000.034.332.275;0.300000011920929;115.242.004.394.531;12;high;other
235;male;other;519.599.990.844.727;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;0.300000011920929;115.242.004.394.531;15;low;other
236;female;other;492.099.990.844.727;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;0.300000011920929;115.242.004.394.531;15;low;other
237;female;other;523.400.001.525.879;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;12;low;other
238;female;other;62.939.998.626.709;no;yes;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;16;high;other
239;male;other;558.300.018.310.547;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;12;low;other
240;male;other;621.199.989.318.848;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;18;low;other
241;female;other;555.400.009.155.273;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;12;high;other
242;female;other;65.120.002.746.582;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;15;low;other
243;male;other;578.499.984.741.211;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;15;low;other
244;male;other;455.400.009.155.273;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;12;low;other
245;female;other;596.800.003.051.758;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;16;low;other
246;male;other;583.199.996.948.242;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;12;low;other
247;male;other;564.199.981.689.453;yes;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;16;low;other
248;male;other;622.000.007.629.395;yes;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;16;high;other
249;male;afam;570.699.996.948.242;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;15;low;other
250;female;other;528.600.006.103.516;no;no;yes;no;980.000.019.073.486;964.000.034.332.275;4.5;115.242.004.394.531;15;low;other
251;female;other;668.600.006.103.516;yes;yes;yes;no;630.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;17;high;other
252;female;other;445.999.984.741.211;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;12;low;other
253;female;other;569.300.003.051.758;yes;yes;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;15;high;other
254;female;other;541.199.989.318.848;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;12;low;other
255;male;other;48.75;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;12;low;other
256;male;other;581.599.998.474.121;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;16;low;other
257;female;other;409.000.015.258.789;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;12;low;other
258;male;other;609.599.990.844.727;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;17;high;other
259;male;other;657.099.990.844.727;no;yes;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;15;low;other
260;female;other;537.299.995.422.363;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;16;low;other
261;female;other;575.299.987.792.969;no;no;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;16;low;other
262;male;other;631.199.989.318.848;yes;yes;yes;no;106.999.998.092.651;964.000.034.332.275;0.5;115.242.004.394.531;16;high;other
263;male;other;511.699.981.689.453;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
264;male;other;614.500.007.629.395;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;13;low;other
265;male;afam;589.300.003.051.758;yes;no;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;15;low;other
266;female;other;559.799.995.422.363;no;yes;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;high;other
267;male;other;447.799.987.792.969;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
268;male;other;49.25;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
269;male;other;562.999.992.370.605;yes;yes;yes;no;530.000.019.073.486;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;high;other
270;female;other;656.800.003.051.758;no;no;no;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;16;low;other
271;male;other;42.689.998.626.709;yes;yes;yes;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;16;low;other
272;female;other;638.199.996.948.242;yes;yes;yes;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;16;high;other
273;female;other;554.199.981.689.453;no;no;yes;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;12;high;other
274;male;other;487.099.990.844.727;no;no;yes;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;12;low;other
275;female;other;625.400.009.155.273;yes;yes;yes;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;16;high;other
276;female;other;629.700.012.207.031;no;yes;yes;no;7;964.000.034.332.275;0.100000001490116;115.242.004.394.531;16;high;other
277;male;other;632.099.990.844.727;yes;yes;yes;no;769.999.980.926.514;964.000.034.332.275;0.100000001490116;115.242.004.394.531;16;low;other
278;male;afam;382.000.007.629.395;no;no;no;no;769.999.980.926.514;964.000.034.332.275;0.100000001490116;115.242.004.394.531;12;low;other
279;female;other;549.900.016.784.668;no;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.400000005960464;115.242.004.394.531;15;low;other
280;female;other;626.800.003.051.758;no;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.400000005960464;115.242.004.394.531;16;high;other
281;female;other;506.699.981.689.453;no;no;yes;no;8;964.000.034.332.275;3.5;115.242.004.394.531;14;high;other
282;female;other;533.600.006.103.516;no;no;yes;no;8;964.000.034.332.275;3.5;115.242.004.394.531;13;low;other
283;male;other;589.199.981.689.453;no;no;yes;no;8;964.000.034.332.275;3.5;115.242.004.394.531;17;high;other
284;male;other;55.75;no;no;yes;no;8;964.000.034.332.275;3.5;115.242.004.394.531;12;low;other
285;female;other;527.400.016.784.668;no;no;yes;no;8;964.000.034.332.275;3.5;115.242.004.394.531;12;low;other
286;male;other;560.200.004.577.637;no;no;yes;no;8;964.000.034.332.275;3.5;115.242.004.394.531;16;high;other
287;male;other;585.800.018.310.547;yes;yes;yes;no;530.000.019.073.486;964.000.034.332.275;0.699999988079071;115.242.004.394.531;16;high;other
288;male;hispanic;485.499.992.370.605;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;0.699999988079071;115.242.004.394.531;14;low;other
289;female;other;526.800.003.051.758;no;yes;yes;no;530.000.019.073.486;964.000.034.332.275;0.699999988079071;115.242.004.394.531;14;low;other
290;female;hispanic;579.000.015.258.789;no;no;yes;no;530.000.019.073.486;964.000.034.332.275;0.699999988079071;115.242.004.394.531;14;low;other
291;male;other;559.700.012.207.031;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;16;low;other
292;male;other;588.699.989.318.848;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
293;female;other;540.999.984.741.211;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
294;male;other;402.299.995.422.363;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
295;female;other;500.400.009.155.273;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;120.000.004.768.372;115.242.004.394.531;12;low;other
296;male;other;58.25;yes;no;no;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;15;high;other
297;male;other;618.699.989.318.848;yes;yes;yes;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;high;other
298;male;other;67.620.002.746.582;yes;yes;yes;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;13;high;other
299;male;other;651.399.993.896.484;yes;yes;yes;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;low;other
300;male;afam;584.099.998.474.121;yes;yes;yes;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;15;high;other
301;male;other;668.300.018.310.547;yes;no;yes;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;high;other
302;female;afam;539.599.990.844.727;yes;no;yes;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;high;other
303;male;afam;527.799.987.792.969;no;no;no;no;440.000.009.536.743;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;high;other
304;female;other;526.500.015.258.789;yes;no;no;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;12;high;other
305;male;other;600.800.018.310.547;no;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;15;low;other
306;male;other;555.900.001.525.879;no;no;no;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;12;low;other
307;male;other;530.299.987.792.969;yes;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;16;high;other
308;female;other;407.799.987.792.969;no;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;12;low;other
309;female;other;480.900.001.525.879;no;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;12;low;other
310;male;other;417.299.995.422.363;no;no;no;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;12;low;other
311;female;other;556.699.981.689.453;no;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;15;low;other
312;male;other;552.299.995.422.363;no;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;12;low;other
313;male;other;623.699.989.318.848;yes;yes;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;15;low;other
314;female;other;609.599.990.844.727;no;no;no;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;16;low;other
315;male;other;612.599.983.215.332;yes;yes;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;16;high;other
316;female;other;609.199.981.689.453;no;no;yes;no;869.999.980.926.514;964.000.034.332.275;2;115.242.004.394.531;16;high;other
317;male;afam;461.399.993.896.484;no;no;yes;no;880.000.019.073.486;964.000.034.332.275;1.5;115.242.004.394.531;12;low;other
318;male;other;502.799.987.792.969;yes;no;yes;no;880.000.019.073.486;964.000.034.332.275;1.5;115.242.004.394.531;15;low;other
319;female;other;398.600.006.103.516;no;no;yes;no;880.000.019.073.486;964.000.034.332.275;1.5;115.242.004.394.531;12;low;other
320;male;other;591.100.006.103.516;yes;yes;yes;no;880.000.019.073.486;964.000.034.332.275;1.5;115.242.004.394.531;16;low;other
321;female;afam;434.199.981.689.453;no;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.5;115.242.004.394.531;15;low;other
322;female;afam;490.699.996.948.242;no;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.5;115.242.004.394.531;17;high;other
323;female;afam;36.25;yes;no;no;no;559.999.990.463.257;964.000.034.332.275;0.5;115.242.004.394.531;12;high;other
324;male;afam;483.899.993.896.484;no;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.5;115.242.004.394.531;16;high;other
325;male;afam;490.200.004.577.637;yes;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.5;115.242.004.394.531;16;low;other
326;female;afam;380.900.001.525.879;no;no;yes;no;559.999.990.463.257;964.000.034.332.275;0.5;115.242.004.394.531;12;low;other
327;female;afam;571.199.989.318.848;no;no;no;yes;8;964.000.034.332.275;0.699999988079071;115.242.004.394.531;16;low;other
328;male;other;62.439.998.626.709;yes;yes;yes;yes;8;964.000.034.332.275;0.699999988079071;115.242.004.394.531;16;high;other
329;female;hispanic;460.099.983.215.332;no;no;no;yes;8;964.000.034.332.275;0.699999988079071;115.242.004.394.531;12;low;other
330;female;other;575.499.992.370.605;yes;no;yes;yes;8;964.000.034.332.275;0.699999988079071;115.242.004.394.531;15;low;other
331;female;other;491.300.010.681.152;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;0;115.242.004.394.531;12;low;other
332;female;other;507.299.995.422.363;no;no;yes;no;101.999.998.092.651;964.000.034.332.275;0;115.242.004.394.531;12;low;other
333;male;other;532.099.990.844.727;no;no;no;no;680.000.019.073.486;964.000.034.332.275;220.000.004.768.372;115.242.004.394.531;15;low;other
334;female;other;572.200.012.207.031;no;no;yes;no;680.000.019.073.486;964.000.034.332.275;220.000.004.768.372;115.242.004.394.531;16;low;other
335;female;other;47.189.998.626.709;no;no;yes;no;680.000.019.073.486;964.000.034.332.275;220.000.004.768.372;115.242.004.394.531;13;low;other
336;male;other;363.699.989.318.848;no;no;no;no;680.000.019.073.486;964.000.034.332.275;220.000.004.768.372;115.242.004.394.531;12;low;other
337;female;other;48.560.001.373.291;no;no;yes;no;680.000.019.073.486;964.000.034.332.275;220.000.004.768.372;115.242.004.394.531;12;low;other
338;female;other;49.439.998.626.709;yes;yes;yes;no;680.000.019.073.486;964.000.034.332.275;220.000.004.768.372;115.242.004.394.531;16;low;other
339;female;afam;492.200.012.207.031;no;no;no;yes;9.5;964.000.034.332.275;0.100000001490116;115.242.004.394.531;13;low;other
340;male;afam;596.699.981.689.453;no;no;no;yes;9.5;964.000.034.332.275;0.100000001490116;115.242.004.394.531;12;low;other
341;female;other;437.599.983.215.332;no;no;no;yes;9.5;964.000.034.332.275;0.300000011920929;115.242.004.394.531;12;low;other
342;male;other;542.400.016.784.668;no;no;no;yes;9.5;964.000.034.332.275;0.300000011920929;115.242.004.394.531;16;high;other
343;female;other;485.299.987.792.969;no;no;yes;yes;9.5;964.000.034.332.275;0.300000011920929;115.242.004.394.531;17;low;other
344;female;other;501.399.993.896.484;no;no;yes;no;126.000.003.814.697;964.000.034.332.275;519.999.980.926.514;115.242.004.394.531;12;low;other
345;male;other;524.599.990.844.727;no;no;yes;no;126.000.003.814.697;964.000.034.332.275;519.999.980.926.514;115.242.004.394.531;12;low;other
346;female;other;447.599.983.215.332;no;no;no;no;126.000.003.814.697;964.000.034.332.275;519.999.980.926.514;115.242.004.394.531;12;low;other
347;female;other;462.400.016.784.668;no;no;yes;no;126.000.003.814.697;964.000.034.332.275;519.999.980.926.514;115.242.004.394.531;12;low;other
348;male;other;587.799.987.792.969;yes;yes;yes;no;126.000.003.814.697;964.000.034.332.275;519.999.980.926.514;115.242.004.394.531;16;high;other
349;male;other;624.900.016.784.668;yes;no;yes;no;8;964.000.034.332.275;6;115.242.004.394.531;16;high;other
350;male;other;436.500.015.258.789;no;no;yes;no;8;964.000.034.332.275;6;115.242.004.394.531;12;low;other
351;male;hispanic;560.200.004.577.637;no;no;yes;no;8;964.000.034.332.275;6;115.242.004.394.531;15;low;other
352;female;other;599.300.003.051.758;no;no;yes;no;8;964.000.034.332.275;6;115.242.004.394.531;17;low;other
353;male;other;60.810.001.373.291;no;no;yes;no;8;964.000.034.332.275;6;115.242.004.394.531;16;high;other
354;female;other;562.799.987.792.969;no;no;yes;no;8;964.000.034.332.275;6;115.242.004.394.531;12;low;other
